Datetime,CPU,RSS,VMSize,Read,Write,Annotation
2022-08-15 13-41-42,0.0,799637504,1551175680,0,0,start_loggin
2022-08-15 13-41-43,11.754537597234226,799985664,1551175680,499712,4096,add samples
2022-08-15 13-42-42,99.40750885759371,801902592,1552900096,913408,4096,init dataset
