Datetime,CPU,RSS,VMSize,Read,Write,Annotation
2022-08-15 13-41-42,0.0,799633408,1551175680,0,0,start_loggin
2022-08-15 13-41-43,11.510791366906474,799940608,1551175680,499712,4096,add samples
2022-08-15 13-42-42,99.49089191111155,801898496,1552916480,913408,0,init dataset
