Datetime,CPU,RSS,VMSize,Read,Write,Annotation
2022-08-15 13-46-28,0.0,799649792,1551302656,0,0,start_loggin
2022-08-15 13-46-28,74.52054794520548,799956992,1551302656,499712,4096,add samples
2022-08-15 13-47-27,99.95376239838915,801779712,1552912384,913408,0,init dataset
