Datetime,CPU,RSS,VMSize,Read,Write,Annotation
2022-08-15 13-45-13,0.0,799633408,1551175680,0,0,start_loggin
2022-08-15 13-45-13,56.666666666666664,799977472,1551175680,499712,4096,add samples
2022-08-15 13-46-12,99.95543407213738,801894400,1552904192,913408,0,init dataset
